Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2025-10-13,152.05599975585938,152.4409942626953,151.73500061035156,152.05599975585938,0,150.73148905906328,149.70166305890444,148.861936426994,68.15323531744306,0,1.0508705043894793,0.5424649483889635,0.5084055560005157,149.03099899291993,153.09437288567645,144.96762510016342,1.6768559047154017,18.456299377717787,False,0
2025-10-14,152.4340057373047,152.59300231933594,151.65699768066406,152.4340057373047,0,151.04103754601627,149.96188617113305,149.00201757641796,69.76630702029877,0,1.1318996032771054,0.6603518793665919,0.47154772391051347,149.2824493408203,153.53993359358432,145.0249650880563,1.654071262904576,19.73562133788934,False,0
2025-10-15,151.7310028076172,151.82200622558594,150.91400146484375,151.7310028076172,0,151.16648577539826,150.1303734698458,149.10903660509243,62.6700557802422,0,1.126404793447307,0.7535624621827349,0.372842331264572,149.5483497619629,153.71455210759828,145.3821474163275,1.6047864641462053,19.50863587948893,False,0
2025-10-16,150.9739990234375,151.39199829101562,150.52200317382812,150.9739990234375,0,151.13148818413265,150.21071876066407,149.182172386204,54.87860668566154,0,1.0488754548888437,0.8126250607239567,0.23625039416488702,149.75249938964845,153.76784784963917,145.73715092965773,1.6065728323800224,18.95370276695292,False,0
2025-10-17,150.1199951171875,150.5850067138672,149.40699768066406,150.1199951171875,0,150.947580353779,150.2020784136663,149.21894974820336,53.028356345343006,0,0.9080544312474501,0.8317109348286554,0.07634349641879468,149.86114883422852,153.78740361777005,145.93489405068698,1.619002205984933,18.180251533983583,False,0
2025-10-20,150.89999389648438,151.19900512695312,150.28599548339844,150.89999389648438,0,150.9389282706345,150.26854655488708,149.28487304813595,59.78763438073418,0,0.8495984956176414,0.8352884469864528,0.014310048631188677,150.00139846801758,153.8618603014514,146.14093663458377,1.5713599068777901,18.778128869950926,False,0
2025-10-21,150.7740020751953,152.16000366210938,150.49200439453125,150.7740020751953,0,150.90894168964556,150.31668517586883,149.3432702648834,62.28437510968554,0,0.7840670218946855,0.8250441619680994,-0.04097714007341391,150.15384826660156,153.87406817408132,146.4336283591218,1.54864501953125,20.895937563791716,False,0
2025-10-22,151.89300537109375,152.02699279785156,151.5070037841797,151.89300537109375,0,151.08786235899976,150.4668109087474,149.44325987689163,70.89854134706287,-1,0.8130546826461682,0.8226462661037132,-0.009591583457544961,150.36784820556642,153.96296311626,146.77273329487284,1.53900146484375,23.038057549925526,False,0
2025-10-23,151.95399475097656,152.78599548339844,151.97500610351562,151.95399475097656,0,151.2453409757228,150.60844746515016,149.54172006803222,70.88333034843691,-1,0.8313654821127727,0.824390109305525,0.006975372807247693,150.52799758911132,154.10517002253542,146.95082515568723,1.5507856096540178,25.550907516993785,True,0
2025-10-24,152.6020050048828,153.05599975585938,152.3470001220703,152.6020050048828,0,151.4920071628428,150.79831008798186,149.66173124202635,65.45286838153582,0,0.8879304252302802,0.837098172490476,0.050832252739804185,150.66504821777343,154.3432264230634,146.98687001248345,1.3925715855189733,25.089891556810056,True,0
2025-10-27,153.06100463867188,153.2429962158203,152.57699584960938,153.06100463867188,0,151.77727943117537,151.0138048070952,149.79503608111048,64.47819458336166,0,0.9587441785137116,0.8614273736951232,0.0973168048185884,150.84784851074218,154.62443258307485,147.07126443840951,1.3262863159179688,23.897224278897,False,0
2025-10-28,152.69200134277344,152.72900390625,151.75599670410156,152.69200134277344,0,151.94359250601138,151.17363304858836,149.90864256196002,53.968092040012465,0,0.9738630194075597,0.8839145028376106,0.08994851656994907,151.0526985168457,154.7585572558462,147.34683977784522,1.2295009068080358,21.720033729230444,False,0
2025-10-29,151.7310028076172,152.51400756835938,151.5489959716797,151.7310028076172,0,151.90493983357607,151.22671588278158,149.98010766963284,44.35730448399816,0,0.8979492592474685,0.8867214541195823,0.011227805127886237,151.23939895629883,154.66251613734084,147.8162817752568,1.2282148088727678,19.648087719744296,False,0
2025-10-30,152.7220001220703,154.4409942626953,152.18499755859375,152.7220001220703,0,152.05349624966593,151.36912390557097,150.0876328638461,48.66705392551573,0,0.9072935433604812,0.890835871967762,0.016457671392719142,151.5213493347168,154.38644582734784,148.65625284208576,1.3057861328125,18.432196068717783,False,0
2025-10-31,153.89999389648438,154.37600708007812,153.656005859375,153.89999389648438,0,152.389223094542,151.61015914280082,150.23713721806723,59.825200409762765,0,0.998246049460846,0.912317907466379,0.08592814199446708,151.8588493347168,154.07186212590275,149.64583654353086,1.3360726492745536,17.144725223734703,False,0
2025-11-03,154.19500732421875,154.28399658203125,153.94700622558594,154.19500732421875,0,152.71754749993775,151.85633516007871,150.39234781046534,59.46672222668817,0,1.0816629467722692,0.946186915327557,0.1354760314447121,152.0882995605469,154.26918012731247,149.9074189937813,1.2966439383370536,16.11770844953512,False,0
2025-11-04,154.20399475097656,154.46200561523438,153.32200622558594,154.20399475097656,0,152.98781063649025,152.07992178778326,150.54182416107363,64.36617570931165,0,1.1354083682047076,0.9840312059029872,0.15137716230172038,152.2819496154785,154.49341140539113,150.0704878255659,1.269500732421875,16.0251713441334,False,0
2025-11-05,153.5570068359375,154.3520050048828,152.9810028076172,153.5570068359375,0,153.09130085457156,152.22059655427415,150.66006661891143,65.19956613714807,0,1.1129659060964627,1.0098181459416824,0.10314776015478033,152.35725021362305,154.63710259342085,150.07739783382524,1.2810723440987724,16.207377311964873,False,0
2025-11-06,154.072998046875,154.1320037841797,152.9770050048828,154.072998046875,0,153.26979125317217,152.39701574404566,150.79390706706687,74.22490116063781,-1,1.1238611004044117,1.0326267368342283,0.09123436357018333,152.42690048217773,154.83004786501004,150.0237530993454,1.2516435895647322,17.03862302045503,False,0
2025-11-07,152.947998046875,153.51699829101562,152.85299682617188,152.947998046875,0,153.21128339748176,152.44949024907703,150.87838122313778,62.041463012007554,0,1.0298460976496528,1.0320706089973133,-0.0022245113476604406,152.42605056762696,154.82840855212856,150.02369258312535,1.2617143903459822,16.788521446386632,False,0
2025-11-10,153.81700134277344,154.23500061035156,153.5449981689453,153.5449981689453,0,153.32141393298934,152.57972940085764,150.99362122782938,66.45401891057904,0,1.0137736820855139,1.0284112236149534,-0.014637541529439524,152.51410064697265,154.98739117125737,150.04081012268793,1.2345003400530135,15.474274746520933,False,0
2025-11-11,154.14599609375,154.46499633789062,153.6699981689453,154.16400146484375,0,153.47133796221854,152.72889765732359,151.11724377159098,63.32031842031193,0,1.015872952794524,1.0259035694508676,-0.010030616656343527,152.5997001647949,155.17760876587914,150.02179156371068,1.2017865862165178,14.201650630049622,False,0
2025-11-12,154.0749969482422,155.0189971923828,154.05299377441406,154.05299377441406,0,153.58109414149556,152.857097589792,151.23323409224398,62.52514002724855,0,1.0002770313118674,1.0207782618230676,-0.02050123051120023,152.71689987182617,155.34123179335361,150.09256795029873,1.2070018223353796,12.60267342355176,False,0
2025-11-13,154.71299743652344,154.98500061035156,154.1479949951172,154.7030029296875,0,153.78689474059152,153.03384995614738,151.3696953998628,62.48078435900952,0,1.0275534619069902,1.0221333018398522,0.005420160067137969,152.90384979248046,155.53809820529503,150.2696013796659,1.1932874407087053,12.04420380517137,False,0
2025-11-14,154.63299560546875,154.7469940185547,153.64999389648438,154.62899780273438,0,153.94073126147828,153.18614954179705,151.4976679569454,59.73010853837755,0,1.0308319613272374,1.0238730337373292,0.006958927589908237,153.12949981689454,155.5217349332236,150.73726470056548,1.2240731375558036,11.372916090659928,False,0
2025-11-17,154.5850067138672,155.2949981689453,154.41400146484375,154.6179962158203,0,154.0578722528217,153.31937403437516,151.61874006506,62.20198284680148,0,1.0178250397614477,1.0226634349421528,-0.004838395180705168,153.31375045776366,155.54520430297984,151.08229661254748,1.19378662109375,12.191100091262582,False,0
2025-11-18,155.2729949951172,155.4949951171875,154.8350067138672,155.25,0,154.27880366051178,153.50543317349346,151.7620441799642,73.66392914522456,-1,1.0509175419989845,1.0283142563535193,0.02260328564546521,153.53870010375977,155.59211088362076,151.48528932389877,1.177142551967076,13.020146367415062,False,0
2025-11-19,155.54800415039062,156.69900512695312,155.22000122070312,155.5240020751953,0,154.50956738594428,153.69996374272176,151.9105131984123,70.87781397603399,-1,1.086806500104359,1.0400127051036872,0.04679379500067182,153.7214500427246,155.80847239861242,151.63442768683677,1.089214869907924,13.252174805234645,False,0
2025-11-20,156.99200439453125,157.88699340820312,156.87899780273438,156.99200439453125,0,154.96091956932372,154.0134914238465,152.109787362966,71.97914000234285,-1,1.2177302730800932,1.0755562186989684,0.14217405438112474,153.97335052490234,156.35719732732508,151.5895037224796,1.1381421770368303,14.110862877971243,False,0
2025-11-21,157.36900329589844,157.52699279785156,156.22500610351562,157.38299560546875,0,155.39875297415549,154.33306398308952,152.31603112504177,72.30197855263525,-1,1.3365025970524584,1.1277454943696665,0.2087571026827919,154.21170043945312,156.94575861706997,151.47764226183628,1.2037124633789062,14.567158076864919,False,0
2025-11-24,156.68800354003906,157.1699981689453,156.49899291992188,156.66200256347656,0,155.6331621679525,154.55734394089424,152.48748102366912,65.94774212761955,0,1.3600022709559312,1.1741968496869195,0.18580542126901167,154.39305038452147,157.28248020377393,151.50362056526902,1.1844275338309151,15.345864650367842,False,0
2025-11-25,156.93899536132812,156.97000122070312,155.91400146484375,156.8780059814453,0,155.87058638492988,154.78416788569746,152.66205021338124,72.87610436792998,-1,1.3829372345904574,1.2159449266676272,0.16699230792283015,154.60540008544922,157.59109377385357,151.61970639704487,1.1619273594447546,16.03385483441377,False,0
2025-11-26,156.22999572753906,156.7220001220703,155.67100524902344,156.16900634765625,0,155.93593353813154,154.92186577539667,152.801969645309,64.21888233294239,0,1.3285878793626864,1.2384735172066392,0.09011436215604718,154.83034973144532,157.57216421821968,152.08853524467096,1.1699981689453125,16.043909635059425,False,0
2025-11-27,156.23899841308594,156.4010009765625,155.7220001220703,156.21200561523438,0,155.99103624266868,155.04730697898614,152.93675508718258,75.43678396795856,-1,1.2715840360299637,1.2450956209713042,0.02648841505865951,155.0061996459961,157.62712900761952,152.3852702843727,1.1313552856445312,16.472983781979945,False,0
2025-11-28,156.28399658203125,156.57400512695312,155.97799682617188,156.28700256347656,0,156.04430175891642,155.1650869411809,153.06801945952958,71.85125517301033,-1,1.2160215165708337,1.23928080009121,-0.023259283520376428,155.12539978027343,157.75134066719767,152.49945889334919,1.081998552594866,16.672065447453917,False,0
